Attractor, Associated Cell Fate,Probability,cln3,mbf,sbf,cln12,cdh1,swi5,cdc20,clb56,sic1,clb12,mcm1
1411,Uncharacterized,1.30E-13,1,1,1,1,0,1,0,1,1,0,1
1412,Uncharacterized,1.29E-13,1,1,1,0,1,0,0,0,0,1,0
1413,Uncharacterized,1.28E-13,0,0,1,1,1,0,1,1,0,0,1
1414,Uncharacterized,1.28E-13,1,0,1,1,1,0,0,1,0,0,1
1415,Uncharacterized,1.26E-13,1,1,1,1,0,0,0,1,1,1,1
1416,Uncharacterized,1.25E-13,1,0,1,1,1,0,1,1,0,0,0
1417,Uncharacterized,1.20E-13,1,0,1,1,1,1,1,1,0,0,0
1418,Uncharacterized,1.19E-13,1,0,0,1,1,1,0,0,0,0,1
1419,Uncharacterized,1.19E-13,1,0,1,0,1,1,0,0,0,0,1
1420,Uncharacterized,1.14E-13,0,0,0,1,1,1,0,0,1,1,1
1421,Uncharacterized,1.12E-13,0,1,0,1,0,0,1,0,1,1,1
1422,Uncharacterized,1.12E-13,1,0,1,1,0,1,1,0,1,0,1
1423,Uncharacterized,1.10E-13,1,0,0,0,1,1,0,0,1,1,1
1424,Uncharacterized,1.09E-13,1,1,1,0,1,0,1,0,1,0,1
1425,Uncharacterized,1.08E-13,1,0,0,0,1,1,1,1,1,1,1
1426,Uncharacterized,1.08E-13,1,0,1,0,0,1,0,0,1,0,1
1427,Uncharacterized,1.07E-13,1,0,1,1,0,1,1,0,1,1,1
1428,Uncharacterized,1.04E-13,0,1,0,1,1,1,1,0,1,1,1
1429,Uncharacterized,1.04E-13,1,0,0,0,0,1,0,1,0,1,0
1430,Uncharacterized,1.03E-13,1,1,0,0,0,0,1,0,1,1,1
1431,Uncharacterized,1.02E-13,1,0,1,0,0,0,1,0,1,1,1
1432,Uncharacterized,1.02E-13,1,1,0,1,0,1,1,0,1,1,1
1433,Uncharacterized,1.02E-13,1,0,0,1,0,1,0,0,1,1,1
1434,Uncharacterized,1.01E-13,0,1,0,0,1,0,1,0,1,1,1
1435,Uncharacterized,9.99E-14,0,0,1,0,1,0,1,0,1,1,1
1436,Uncharacterized,9.94E-14,1,1,0,1,0,1,1,0,0,1,1
1437,Uncharacterized,9.92E-14,1,1,1,0,0,1,1,1,1,1,1
1438,Uncharacterized,9.87E-14,1,1,0,0,0,0,1,0,0,1,0
1439,Uncharacterized,9.86E-14,1,1,0,0,0,1,0,0,0,1,0
1440,Uncharacterized,9.78E-14,1,1,1,0,1,1,0,1,1,0,0
1441,Uncharacterized,9.78E-14,1,1,0,0,1,1,1,0,1,1,1
1442,Uncharacterized,9.74E-14,1,0,1,0,1,1,1,0,1,1,1
1443,Uncharacterized,9.51E-14,1,1,0,1,0,1,1,1,1,1,1
1444,Uncharacterized,9.34E-14,0,1,0,1,0,1,0,1,1,1,1
1445,Uncharacterized,9.31E-14,1,1,0,1,1,1,0,1,1,0,0
1446,Uncharacterized,9.30E-14,1,1,0,0,0,1,0,1,1,1,1
1447,Uncharacterized,8.79E-14,1,1,1,0,1,1,1,1,1,0,0
1448,Uncharacterized,8.75E-14,1,1,1,0,0,1,1,1,0,0,1
1449,Uncharacterized,8.72E-14,1,1,1,0,1,0,0,1,1,0,1
1450,Uncharacterized,8.70E-14,1,1,1,0,1,0,1,1,1,0,0
1451,Uncharacterized,8.58E-14,0,0,1,1,0,1,0,0,1,1,1
1452,Uncharacterized,8.57E-14,1,0,0,1,0,1,0,0,0,1,1
1453,Uncharacterized,8.38E-14,1,1,0,1,0,1,1,1,0,0,1
1454,Uncharacterized,8.38E-14,1,1,0,1,1,1,1,1,1,0,0
1455,Uncharacterized,8.32E-14,1,1,0,1,1,0,1,0,1,0,1
1456,Uncharacterized,8.32E-14,1,1,0,1,1,0,0,1,1,0,1
1457,Uncharacterized,8.30E-14,0,1,0,1,1,0,1,1,1,0,1
1458,Uncharacterized,8.30E-14,1,1,0,1,1,0,1,1,1,0,0
1459,Uncharacterized,8.29E-14,0,1,0,1,1,1,1,1,1,1,1
1460,Uncharacterized,8.27E-14,1,1,0,0,1,1,1,1,1,1,1
1461,Uncharacterized,8.22E-14,1,1,0,0,1,0,1,1,1,0,1
1462,Uncharacterized,8.08E-14,0,1,1,0,1,1,1,0,0,1,1
1463,Uncharacterized,7.94E-14,0,1,1,1,1,1,0,0,0,1,0
1464,Uncharacterized,7.77E-14,0,1,1,1,1,0,1,1,0,1,1
1465,Uncharacterized,7.59E-14,1,1,1,1,1,0,0,1,0,1,1
1466,Uncharacterized,7.05E-14,1,1,1,0,0,0,0,0,0,1,1
1467,Uncharacterized,6.80E-14,0,1,0,1,0,1,0,0,0,1,1
1468,Uncharacterized,6.74E-14,1,0,0,1,0,0,1,1,1,1,1
1469,Uncharacterized,6.62E-14,1,0,1,1,1,0,1,0,0,0,1
1470,Uncharacterized,6.51E-14,1,1,1,0,0,1,0,0,1,0,1
1471,Uncharacterized,6.43E-14,1,0,1,1,0,1,0,1,1,0,0
1472,Uncharacterized,6.35E-14,1,0,1,1,0,1,0,0,1,1,0
1473,Uncharacterized,6.27E-14,1,0,0,0,1,0,1,1,0,0,1
1474,Uncharacterized,6.23E-14,1,0,0,1,1,0,0,1,0,0,1
1475,Uncharacterized,6.22E-14,0,0,1,0,1,0,1,1,0,0,1
1476,Uncharacterized,6.22E-14,1,0,1,0,1,0,0,1,0,0,1
1477,Uncharacterized,6.18E-14,1,1,0,1,0,0,0,0,0,1,1
1478,Uncharacterized,6.14E-14,1,0,0,1,0,1,0,1,0,0,1
1479,Uncharacterized,6.12E-14,1,0,1,0,0,1,0,1,0,0,1
1480,Uncharacterized,6.03E-14,1,1,1,1,0,0,1,0,0,1,1
1481,Uncharacterized,6.02E-14,1,0,1,0,0,0,1,1,0,0,1
1482,Uncharacterized,6.00E-14,1,0,1,0,1,0,1,0,0,0,1
1483,Uncharacterized,5.99E-14,1,1,1,1,1,0,1,1,0,0,1
1484,Uncharacterized,5.97E-14,1,0,0,1,1,1,1,1,0,0,0
1485,Uncharacterized,5.96E-14,1,0,0,1,1,1,0,1,0,0,0
1486,Uncharacterized,5.96E-14,1,0,0,1,1,0,1,1,0,0,0
1487,Uncharacterized,5.96E-14,1,0,1,0,1,1,1,1,0,0,0
1488,Uncharacterized,5.95E-14,1,0,1,0,1,1,0,1,0,0,0
1489,Uncharacterized,5.95E-14,1,0,1,0,1,0,1,1,0,0,0
1490,Uncharacterized,5.80E-14,1,1,0,1,0,1,0,0,1,0,1
1491,Uncharacterized,5.33E-14,1,1,1,1,0,1,0,0,0,1,1
1492,Uncharacterized,5.29E-14,0,1,1,1,0,1,0,0,1,1,1
1493,Uncharacterized,5.10E-14,1,0,0,0,1,0,1,1,0,1,1
1494,Uncharacterized,4.79E-14,1,0,1,1,1,1,0,1,1,0,0
1495,Uncharacterized,4.79E-14,1,0,1,0,0,1,1,0,0,0,1
1496,Uncharacterized,4.75E-14,0,0,1,0,0,0,1,1,1,1,1
1497,Uncharacterized,4.74E-14,0,1,0,0,1,1,0,0,1,1,1
1498,Uncharacterized,4.65E-14,1,1,0,1,0,0,1,0,1,0,1
1499,Uncharacterized,4.25E-14,0,1,1,1,1,1,1,0,0,0,1
1500,Uncharacterized,4.21E-14,1,1,1,1,0,1,0,0,1,1,0
1501,Uncharacterized,4.18E-14,0,1,0,1,1,1,0,0,1,1,0
1502,Uncharacterized,4.12E-14,1,0,0,1,1,1,1,1,0,1,1
1503,Uncharacterized,4.11E-14,1,1,1,1,0,1,1,0,0,0,1
1504,Uncharacterized,3.85E-14,1,1,1,0,0,1,1,0,1,1,0
1505,Uncharacterized,3.83E-14,1,0,0,1,1,1,0,1,1,0,0
1506,Uncharacterized,3.82E-14,1,0,1,0,1,1,0,1,1,0,0
1507,Uncharacterized,3.80E-14,0,1,1,0,1,1,0,1,0,1,1
1508,Uncharacterized,3.74E-14,0,0,1,1,0,0,1,1,1,0,1
1509,Uncharacterized,3.72E-14,1,0,0,0,1,0,1,1,1,0,1
1510,Uncharacterized,3.70E-14,0,1,1,0,0,0,1,1,1,1,1
1511,Uncharacterized,3.48E-14,0,1,1,0,1,0,0,1,1,1,0
1512,Uncharacterized,3.26E-14,1,1,1,1,1,1,1,0,1,0,1
1513,Uncharacterized,3.19E-14,1,1,0,0,1,1,0,0,1,1,0
1514,Uncharacterized,3.10E-14,1,1,1,1,1,1,1,1,0,1,1
1515,Uncharacterized,3.10E-14,1,1,1,1,1,1,1,0,1,1,0
1516,Uncharacterized,3.02E-14,1,0,1,1,1,1,1,0,1,1,0
1517,Uncharacterized,2.97E-14,0,1,0,0,1,1,0,1,1,1,0
1518,Uncharacterized,2.92E-14,1,0,1,1,1,1,1,0,1,0,1
1519,Uncharacterized,2.73E-14,0,1,1,0,0,1,0,0,1,1,1
1520,Uncharacterized,2.64E-14,1,1,1,0,0,1,1,0,0,1,1
1521,Uncharacterized,2.47E-14,0,1,1,0,1,1,1,0,1,1,1
1522,Uncharacterized,2.44E-14,0,1,1,0,1,0,1,1,0,1,1
1523,Uncharacterized,2.43E-14,1,0,1,1,1,1,1,1,1,0,0
1524,Uncharacterized,2.41E-14,0,0,1,1,1,0,1,1,1,0,1
1525,Uncharacterized,2.40E-14,1,0,1,1,1,0,1,1,1,0,0
1526,Uncharacterized,2.40E-14,1,0,1,1,1,0,0,1,1,0,1
1527,Uncharacterized,2.39E-14,0,0,1,0,1,0,1,1,1,0,1
1528,Uncharacterized,2.39E-14,1,0,0,1,1,1,1,1,1,0,0
1529,Uncharacterized,2.38E-14,1,0,1,0,1,1,1,1,1,0,0
1530,Uncharacterized,2.36E-14,0,1,1,1,1,0,0,0,0,1,1
1531,Uncharacterized,2.35E-14,1,1,1,0,0,0,1,0,1,0,1
1532,Uncharacterized,2.33E-14,1,0,0,1,1,0,1,1,1,0,0
1533,Uncharacterized,2.33E-14,1,0,0,1,1,0,0,1,1,0,1
1534,Uncharacterized,2.33E-14,1,0,1,0,1,0,1,1,1,0,0
1535,Uncharacterized,2.33E-14,1,0,1,0,1,0,0,1,1,0,1
1536,Uncharacterized,2.27E-14,0,0,1,1,1,1,0,0,0,1,1
1537,Uncharacterized,2.08E-14,0,1,1,1,1,0,1,0,0,1,0
1538,Uncharacterized,2.04E-14,1,1,1,0,0,1,0,1,1,0,0
1539,Uncharacterized,2.00E-14,0,1,0,1,1,0,0,1,1,1,0
1540,Uncharacterized,1.99E-14,0,1,0,1,0,0,1,1,1,1,1
1541,Uncharacterized,1.98E-14,1,1,1,0,0,0,1,1,1,0,0
1542,Uncharacterized,1.97E-14,0,0,1,1,0,0,1,1,1,1,1
1543,Uncharacterized,1.96E-14,1,0,0,0,0,1,0,1,1,1,1
1544,Uncharacterized,1.96E-14,1,1,0,1,0,1,0,1,1,0,0
1545,Uncharacterized,1.96E-14,1,1,1,0,0,1,1,1,1,0,0
1546,Uncharacterized,1.94E-14,0,0,1,1,1,0,1,0,0,1,1
1547,Uncharacterized,1.91E-14,1,1,0,1,0,0,1,1,1,0,0
1548,Uncharacterized,1.90E-14,0,1,1,0,1,0,1,0,1,1,0
1549,Uncharacterized,1.89E-14,1,1,0,1,0,1,1,0,1,1,0
1550,Uncharacterized,1.88E-14,0,0,0,1,1,0,1,0,1,1,0
1551,Uncharacterized,1.87E-14,1,0,0,0,1,0,1,0,1,1,0
1552,Uncharacterized,1.87E-14,1,1,0,1,0,1,1,1,1,0,0
1553,Uncharacterized,1.82E-14,0,0,1,1,1,1,0,0,1,1,1
1554,Uncharacterized,1.81E-14,1,0,1,0,0,1,1,1,1,1,1
1555,Uncharacterized,1.70E-14,0,0,1,0,1,1,0,0,1,1,1
1556,Uncharacterized,1.69E-14,0,1,0,1,1,1,0,1,0,1,1
1557,Uncharacterized,1.68E-14,1,1,0,0,1,1,0,1,0,1,1
1558,Uncharacterized,1.66E-14,0,0,1,0,1,0,1,0,1,1,0
1559,Uncharacterized,1.62E-14,1,0,1,1,0,0,0,1,1,1,1
1560,Uncharacterized,1.62E-14,0,1,1,0,1,1,0,1,0,1,0
1561,Uncharacterized,1.62E-14,0,1,1,0,1,0,1,1,0,1,0
1562,Uncharacterized,1.59E-14,1,1,0,0,0,0,1,1,1,1,1
1563,Uncharacterized,1.58E-14,0,1,0,0,1,0,1,1,1,1,0
1564,Uncharacterized,1.57E-14,0,1,1,1,1,1,0,1,1,1,1
1565,Uncharacterized,1.55E-14,1,0,1,1,1,1,0,0,1,1,0
1566,Uncharacterized,1.53E-14,1,1,0,0,0,1,0,0,0,1,1
1567,Uncharacterized,1.51E-14,1,1,1,0,0,1,0,0,0,0,1
1568,Uncharacterized,1.44E-14,1,0,0,1,1,0,1,0,0,1,1
1569,Uncharacterized,1.44E-14,1,1,0,0,1,0,0,1,1,1,0
1570,Uncharacterized,1.43E-14,1,0,1,1,1,1,0,0,0,1,0
1571,Uncharacterized,1.41E-14,1,0,1,1,0,0,0,1,1,0,1
1572,Uncharacterized,1.34E-14,0,1,1,0,0,0,1,0,1,1,1
1573,Uncharacterized,1.34E-14,0,0,1,1,1,0,1,0,1,1,0
1574,Uncharacterized,1.31E-14,0,1,0,0,1,1,0,0,0,1,1
1575,Uncharacterized,1.30E-14,0,1,1,0,1,1,1,1,1,1,0
1576,Uncharacterized,1.29E-14,0,1,1,1,1,1,0,1,1,1,0
1577,Uncharacterized,1.29E-14,0,1,1,0,1,1,0,1,1,1,1
1578,Uncharacterized,1.26E-14,0,1,1,0,1,0,0,0,1,1,1
1579,Uncharacterized,1.26E-14,0,1,1,0,1,1,0,0,1,1,1
1580,Uncharacterized,1.21E-14,0,0,0,0,1,1,0,1,1,1,1
1581,Uncharacterized,1.21E-14,0,0,1,1,1,0,0,1,1,1,0
1582,Uncharacterized,1.19E-14,0,0,1,1,1,1,0,1,0,1,0
1583,Uncharacterized,1.18E-14,1,1,1,0,1,1,1,1,0,1,1
1584,Uncharacterized,1.18E-14,0,0,0,1,1,1,0,0,0,1,1
1585,Uncharacterized,1.16E-14,0,0,1,1,1,0,1,1,0,1,0
1586,Uncharacterized,1.16E-14,1,0,1,1,0,0,1,0,1,1,0
1587,Uncharacterized,1.13E-14,1,0,1,1,1,0,0,1,0,1,0
1588,Uncharacterized,1.13E-14,1,0,0,0,1,1,0,0,0,1,1
1589,Uncharacterized,1.12E-14,0,0,1,1,1,0,0,0,1,1,1
1590,Uncharacterized,1.12E-14,1,0,1,1,1,0,0,0,1,1,0
1591,Uncharacterized,1.12E-14,1,1,0,1,1,1,1,1,0,1,1
1592,Uncharacterized,1.10E-14,1,0,1,1,0,0,1,1,1,0,0
1593,Uncharacterized,1.07E-14,0,0,1,1,0,1,0,1,1,1,1
1594,Uncharacterized,1.07E-14,0,0,0,1,1,0,0,0,1,1,1
1595,Uncharacterized,1.07E-14,1,0,0,0,1,0,0,0,1,1,1
1596,Uncharacterized,1.06E-14,1,0,0,1,1,0,0,0,1,1,0
1597,Uncharacterized,1.06E-14,0,0,1,0,1,0,0,0,1,1,1
1598,Uncharacterized,1.06E-14,1,0,1,0,1,0,0,0,1,1,0
1599,Uncharacterized,1.04E-14,1,1,1,0,0,0,0,1,1,1,1
1600,Uncharacterized,1.04E-14,0,0,1,1,1,0,1,1,0,1,1
1601,Uncharacterized,1.04E-14,1,0,1,1,0,0,0,0,1,1,1
1602,Uncharacterized,1.04E-14,0,1,0,1,1,0,1,1,0,1,1
1603,Uncharacterized,1.03E-14,1,1,1,0,1,1,1,0,1,0,1
1604,Uncharacterized,1.03E-14,0,0,1,1,1,1,0,1,0,1,1
1605,Uncharacterized,1.02E-14,1,1,1,0,1,1,1,0,1,1,0
1606,Uncharacterized,1.02E-14,1,1,1,0,1,0,0,1,0,1,1
1607,Uncharacterized,1.01E-14,1,0,1,1,1,0,0,1,0,1,1
1608,Uncharacterized,1.01E-14,1,1,0,0,1,0,1,1,0,1,1
1609,Uncharacterized,1.00E-14,0,1,1,1,1,1,0,0,1,1,1
1610,Uncharacterized,9.96E-15,1,1,1,1,1,1,0,0,1,1,0
1611,Uncharacterized,9.89E-15,1,0,0,1,1,1,0,0,1,1,0
1612,Uncharacterized,9.88E-15,1,0,1,0,1,1,0,0,1,1,0
1613,Uncharacterized,9.87E-15,1,1,0,1,0,0,0,1,1,1,1
1614,Uncharacterized,9.60E-15,1,1,0,1,1,0,0,1,0,1,1
1615,Uncharacterized,9.46E-15,0,1,0,1,1,1,0,1,0,1,0
1616,Uncharacterized,9.46E-15,0,1,0,1,1,0,1,1,0,1,0
1617,Uncharacterized,9.42E-15,1,1,0,1,1,0,0,1,0,1,0
1618,Uncharacterized,9.42E-15,1,1,1,1,1,0,0,0,0,1,0
1619,Uncharacterized,8.94E-15,0,0,1,1,0,1,0,1,1,1,0
1620,Uncharacterized,8.93E-15,0,1,1,1,1,0,0,1,1,1,1
1621,Uncharacterized,8.78E-15,1,0,1,1,1,0,1,0,0,1,0
1622,Uncharacterized,8.67E-15,0,1,1,1,1,0,1,0,1,1,0
1623,Uncharacterized,8.51E-15,1,0,1,1,1,0,0,0,0,1,1
1624,Uncharacterized,8.35E-15,0,0,1,0,0,1,0,1,1,0,1
1625,Uncharacterized,8.33E-15,0,0,0,1,0,1,0,1,1,0,1
1626,Uncharacterized,8.29E-15,1,1,1,0,1,1,1,0,0,1,0
1627,Uncharacterized,8.25E-15,0,0,1,1,0,0,1,1,1,1,0
1628,Uncharacterized,8.12E-15,1,0,0,0,0,1,0,1,1,0,1
1629,Uncharacterized,7.79E-15,1,0,0,1,1,1,1,0,0,0,1
1630,Uncharacterized,7.52E-15,0,1,0,1,0,1,0,0,1,1,1
1631,Uncharacterized,7.44E-15,0,0,0,1,1,1,1,1,1,0,1
1632,Uncharacterized,7.19E-15,1,0,1,1,0,1,1,1,1,1,0
1633,Uncharacterized,7.18E-15,1,0,0,1,0,0,0,1,1,0,1
1634,Uncharacterized,7.17E-15,1,1,1,0,1,0,0,1,0,1,0
1635,Uncharacterized,7.16E-15,1,1,0,0,0,1,0,0,1,1,1
1636,Uncharacterized,7.16E-15,0,1,0,1,1,1,1,0,0,0,1
1637,Uncharacterized,7.11E-15,1,1,0,0,1,1,1,0,0,0,1
1638,Uncharacterized,7.07E-15,1,0,0,0,1,1,1,1,1,0,1
1639,Uncharacterized,7.06E-15,0,1,0,1,1,1,1,0,0,1,1
1640,Uncharacterized,7.04E-15,0,1,1,1,1,0,0,0,1,1,1
1641,Uncharacterized,7.04E-15,1,0,1,0,0,0,0,1,1,0,1
1642,Uncharacterized,7.02E-15,1,1,1,1,1,0,0,0,1,1,0
1643,Uncharacterized,6.80E-15,1,0,1,1,0,0,0,1,1,1,0
1644,Uncharacterized,6.79E-15,1,1,1,0,0,0,1,0,0,0,1
1645,Uncharacterized,6.71E-15,1,0,0,1,0,0,1,0,1,1,0
1646,Uncharacterized,6.60E-15,1,1,0,0,1,1,0,1,0,1,0
1647,Uncharacterized,6.59E-15,1,1,0,0,1,0,1,1,0,1,0
1648,Uncharacterized,6.51E-15,1,1,0,0,1,1,1,0,0,1,1
1649,Uncharacterized,6.44E-15,0,1,0,1,1,1,0,1,1,1,1
1650,Uncharacterized,6.43E-15,1,1,0,0,1,1,0,1,1,1,1
1651,Uncharacterized,6.40E-15,0,0,1,0,1,0,1,1,0,1,1
1652,Uncharacterized,6.34E-15,0,1,1,1,0,0,1,0,1,1,1
1653,Uncharacterized,6.30E-15,0,0,0,0,1,0,1,1,1,1,0
1654,Uncharacterized,6.25E-15,1,1,1,1,1,1,1,0,0,1,0
1655,Uncharacterized,6.15E-15,1,0,1,1,1,1,1,1,0,1,0
1656,Uncharacterized,6.08E-15,1,0,1,0,0,1,1,1,0,0,0
1657,Uncharacterized,6.07E-15,0,1,0,1,1,1,1,1,1,1,0
1658,Uncharacterized,6.03E-15,0,0,0,1,1,1,0,1,0,1,1
1659,Uncharacterized,5.98E-15,0,1,1,1,1,0,1,1,1,1,0
1660,Uncharacterized,5.94E-15,0,0,1,1,1,1,1,1,0,0,1
1661,Uncharacterized,5.91E-15,0,0,1,0,1,1,0,0,0,1,1
1662,Uncharacterized,5.87E-15,1,1,1,0,1,1,0,0,0,0,1
1663,Uncharacterized,5.82E-15,0,0,0,1,1,0,0,1,1,1,0
1664,Uncharacterized,5.81E-15,0,0,1,0,1,0,0,1,1,1,0
1665,Uncharacterized,5.81E-15,1,0,0,0,1,0,0,1,1,1,0
1666,Uncharacterized,5.77E-15,1,0,1,0,1,1,1,0,0,1,1
1667,Uncharacterized,5.69E-15,0,1,1,1,1,1,1,0,0,1,1
1668,Uncharacterized,5.68E-15,1,1,1,1,0,0,1,0,1,1,0
1669,Uncharacterized,5.68E-15,1,1,1,1,0,0,0,0,1,1,1
1670,Uncharacterized,5.66E-15,0,1,1,0,1,1,0,0,0,1,1
1671,Uncharacterized,5.63E-15,1,1,1,1,1,0,0,1,1,1,0
1672,Uncharacterized,5.52E-15,1,1,0,0,1,1,1,1,1,1,0
1673,Uncharacterized,5.27E-15,1,1,1,0,0,1,1,0,1,1,1
1674,Uncharacterized,5.22E-15,0,0,1,0,1,1,1,1,1,1,1
1675,Uncharacterized,5.22E-15,1,1,0,1,0,1,0,0,0,0,1
1676,Uncharacterized,5.18E-15,1,0,1,0,0,1,0,0,0,1,1
1677,Uncharacterized,5.06E-15,0,0,1,0,0,1,0,1,1,1,1
1678,Uncharacterized,4.91E-15,0,0,0,1,1,1,1,1,0,0,1
1679,Uncharacterized,4.77E-15,1,0,0,0,1,1,0,1,0,1,1
1680,Uncharacterized,4.73E-15,0,1,1,0,0,0,1,1,1,1,0
1681,Uncharacterized,4.70E-15,1,1,1,0,0,1,0,0,0,1,0
1682,Uncharacterized,4.64E-15,1,1,1,0,0,0,1,0,0,1,0
1683,Uncharacterized,4.62E-15,1,1,0,1,1,1,1,0,1,0,1
1684,Uncharacterized,4.49E-15,1,0,1,1,0,1,1,1,1,0,0
1685,Uncharacterized,4.46E-15,1,0,1,0,0,0,1,0,1,1,0
1686,Uncharacterized,4.44E-15,1,0,1,0,0,1,0,0,1,1,1
1687,Uncharacterized,4.39E-15,1,0,0,1,1,0,1,1,0,1,1
1688,Uncharacterized,4.38E-15,1,1,1,1,1,1,0,0,0,0,1
1689,Uncharacterized,4.32E-15,0,1,0,0,1,0,1,1,1,1,1
1690,Uncharacterized,4.31E-15,1,0,0,1,0,0,0,1,1,1,1
1691,Uncharacterized,4.30E-15,0,0,1,0,1,1,0,1,0,1,1
1692,Uncharacterized,4.29E-15,1,0,0,1,0,0,0,0,1,1,1
1693,Uncharacterized,4.24E-15,1,0,1,0,0,0,0,1,1,1,1
1694,Uncharacterized,4.22E-15,1,0,0,1,0,1,0,0,1,1,0
1695,Uncharacterized,4.19E-15,1,0,0,1,0,0,1,1,1,0,0
1696,Uncharacterized,4.18E-15,1,0,1,0,0,0,1,1,1,0,0
1697,Uncharacterized,4.16E-15,1,0,0,1,1,0,0,1,0,1,1
1698,Uncharacterized,4.15E-15,1,0,1,0,1,0,0,1,0,1,1
1699,Uncharacterized,4.15E-15,1,0,1,0,0,0,0,0,1,1,1
1700,Uncharacterized,4.14E-15,1,0,0,1,0,1,0,1,1,0,0
1701,Uncharacterized,4.14E-15,1,0,1,0,0,1,0,1,1,0,0
1702,Uncharacterized,4.12E-15,1,0,1,0,0,1,0,0,1,1,0
1703,Uncharacterized,4.10E-15,1,1,0,1,0,0,1,1,0,1,0
1704,Uncharacterized,4.02E-15,1,0,1,0,0,1,1,1,1,0,0
1705,Uncharacterized,4.02E-15,1,0,0,1,0,1,1,1,1,0,0
1706,Uncharacterized,3.93E-15,1,1,0,1,1,1,1,0,1,1,0
1707,Uncharacterized,3.83E-15,1,1,1,0,0,1,1,1,0,0,0
1708,Uncharacterized,3.61E-15,1,0,0,0,1,1,1,1,0,0,1
1709,Uncharacterized,3.44E-15,1,1,0,1,0,1,1,1,0,0,0
1710,Uncharacterized,3.28E-15,1,0,1,1,0,1,1,1,1,1,1
1711,Uncharacterized,3.23E-15,0,1,0,1,1,0,0,0,0,1,1
1712,Uncharacterized,3.22E-15,1,1,0,0,1,0,0,0,0,1,1
1713,Uncharacterized,3.19E-15,1,0,1,0,1,1,1,1,0,1,1
1714,Uncharacterized,3.17E-15,1,1,1,1,1,1,1,1,0,0,1
1715,Uncharacterized,3.05E-15,1,0,1,0,1,1,1,0,0,0,1
1716,Uncharacterized,3.01E-15,0,0,0,1,1,0,1,1,0,1,0
1717,Uncharacterized,2.97E-15,0,0,1,0,1,1,1,1,0,0,1
1718,Uncharacterized,2.91E-15,0,0,1,1,1,1,1,1,1,1,0
1719,Uncharacterized,2.88E-15,1,0,1,1,1,1,1,0,0,0,1
1720,Uncharacterized,2.87E-15,1,1,1,0,1,0,1,0,0,0,1
1721,Uncharacterized,2.86E-15,1,1,1,1,1,0,1,1,0,1,0
1722,Uncharacterized,2.86E-15,1,1,1,1,1,1,0,1,0,1,0
1723,Uncharacterized,2.85E-15,0,1,0,1,1,1,0,0,0,1,0
1724,Uncharacterized,2.81E-15,0,1,1,0,1,0,1,0,0,1,1
1725,Uncharacterized,2.81E-15,0,0,0,1,1,1,0,1,0,1,0
1726,Uncharacterized,2.80E-15,1,0,0,1,1,1,0,0,0,1,0
1727,Uncharacterized,2.80E-15,0,0,1,0,1,1,0,1,0,1,0
1728,Uncharacterized,2.80E-15,0,0,1,0,1,0,1,1,0,1,0
1729,Uncharacterized,2.80E-15,1,0,1,0,1,1,0,0,0,1,0
1730,Uncharacterized,2.80E-15,0,1,0,1,1,0,1,0,0,1,0
1731,Uncharacterized,2.80E-15,1,0,0,1,1,0,0,1,0,1,0
1732,Uncharacterized,2.80E-15,1,0,0,1,1,0,1,0,0,1,0
1733,Uncharacterized,2.80E-15,1,0,0,0,1,0,1,1,0,1,0
1734,Uncharacterized,2.79E-15,1,0,0,0,1,1,0,1,0,1,0
1735,Uncharacterized,2.79E-15,1,0,1,0,1,0,1,0,0,1,0
1736,Uncharacterized,2.79E-15,1,0,0,1,1,0,0,0,0,1,1
1737,Uncharacterized,2.79E-15,1,0,1,0,1,0,0,1,0,1,0
1738,Uncharacterized,2.79E-15,1,1,0,0,1,1,0,0,0,1,0
1739,Uncharacterized,2.79E-15,1,1,0,1,1,0,0,0,0,1,0
1740,Uncharacterized,2.79E-15,1,0,1,0,1,0,0,0,0,1,1
1741,Uncharacterized,2.79E-15,1,1,0,0,1,0,1,0,0,1,0
1742,Uncharacterized,2.74E-15,0,1,1,0,0,1,0,1,1,1,0
1743,Uncharacterized,2.74E-15,1,0,1,1,1,1,1,1,0,1,1
1744,Uncharacterized,2.51E-15,0,1,0,1,0,0,1,1,1,1,0
1745,Uncharacterized,2.27E-15,1,0,0,1,1,0,1,0,1,1,1
1746,Uncharacterized,2.07E-15,0,0,0,1,1,1,1,1,1,1,0
1747,Uncharacterized,2.06E-15,1,0,0,0,1,1,1,1,1,1,0
1748,Uncharacterized,2.04E-15,0,1,1,1,1,1,1,0,1,1,1
1749,Uncharacterized,2.04E-15,1,1,0,0,0,0,1,1,1,1,0
1750,Uncharacterized,1.98E-15,1,0,1,1,0,1,1,1,0,0,1
1751,Uncharacterized,1.97E-15,0,0,1,0,1,1,1,1,1,1,0
1752,Uncharacterized,1.61E-15,1,1,0,1,0,1,1,1,1,1,0
1753,Uncharacterized,1.56E-15,0,0,1,0,1,1,1,1,1,0,1
1754,Uncharacterized,1.53E-15,1,1,1,0,1,0,0,0,1,1,0
1755,Uncharacterized,1.49E-15,1,1,1,0,0,1,1,0,0,0,1
1756,Uncharacterized,1.49E-15,1,1,0,1,0,0,0,1,1,1,0
1757,Uncharacterized,1.49E-15,1,1,0,1,0,1,0,1,0,1,0
1758,Uncharacterized,1.49E-15,0,0,1,1,1,1,1,1,1,0,1
