Attractor, Associated Cell Fate,Probability,cln3,mbf,sbf,cln12,cdh1,swi5,cdc20,clb56,sic1,clb12,mcm1
1067,Uncharacterized,9.42E-14,1,0,0,0,0,1,0,1,0,1,0
1068,Uncharacterized,9.55E-11,1,0,0,0,0,1,0,1,0,1,1
1069,Uncharacterized,3.62E-12,1,0,0,0,0,1,0,1,1,0,0
1070,Uncharacterized,7.54E-15,1,0,0,0,0,1,0,1,1,0,1
1071,Uncharacterized,2.64E-16,1,0,0,0,0,1,0,1,1,1,0
1072,Uncharacterized,1.89E-14,1,0,0,0,0,1,0,1,1,1,1
1073,Uncharacterized,1.15E-07,1,0,0,0,0,1,1,0,0,0,0
1074,Uncharacterized,4.15E-10,1,0,0,0,0,1,1,0,0,0,1
1075,Uncharacterized,1.11E-07,1,0,0,0,0,1,1,0,0,1,0
1076,Uncharacterized,2.08E-06,1,0,0,0,0,1,1,0,0,1,1
1077,Uncharacterized,8.31E-08,1,0,0,0,0,1,1,0,1,0,0
1078,Uncharacterized,2.07E-06,1,0,0,0,0,1,1,0,1,0,1
1079,Uncharacterized,2.45E-09,1,0,0,0,0,1,1,0,1,1,0
1080,Uncharacterized,2.07E-06,1,0,0,0,0,1,1,0,1,1,1
1081,Uncharacterized,5.43E-12,1,0,0,0,0,1,1,1,0,0,0
1082,Uncharacterized,1.09E-11,1,0,0,0,0,1,1,1,0,0,1
1083,Uncharacterized,1.80E-10,1,0,0,0,0,1,1,1,0,1,0
1084,Uncharacterized,2.95E-07,1,0,0,0,0,1,1,1,0,1,1
1085,Uncharacterized,3.57E-12,1,0,0,0,0,1,1,1,1,0,0
1086,Uncharacterized,2.52E-13,1,0,0,0,0,1,1,1,1,0,1
1087,Uncharacterized,4.15E-13,1,0,0,0,0,1,1,1,1,1,0
1088,Uncharacterized,3.33E-10,1,0,0,0,0,1,1,1,1,1,1
1089,Uncharacterized,5.83E-05,1,0,0,0,1,0,0,0,0,0,0
1090,Uncharacterized,5.84E-08,1,0,0,0,1,0,0,0,0,0,1
1091,Uncharacterized,2.70E-09,1,0,0,0,1,0,0,0,0,1,0
1092,Uncharacterized,2.71E-12,1,0,0,0,1,0,0,0,0,1,1
1093,Start signal,0.00053956,1,0,0,0,1,0,0,0,1,0,0
1094,Uncharacterized,5.40E-07,1,0,0,0,1,0,0,0,1,0,1
1095,Uncharacterized,1.00E-11,1,0,0,0,1,0,0,0,1,1,0
1096,Uncharacterized,1.01E-14,1,0,0,0,1,0,0,0,1,1,1
1097,Uncharacterized,5.80E-08,1,0,0,0,1,0,0,1,0,0,0
1098,Uncharacterized,6.07E-11,1,0,0,0,1,0,0,1,0,0,1
1099,Uncharacterized,2.71E-12,1,0,0,0,1,0,0,1,0,1,0
1100,Uncharacterized,3.72E-12,1,0,0,0,1,0,0,1,0,1,1
1101,Uncharacterized,2.47E-08,1,0,0,0,1,0,0,1,1,0,0
1102,Uncharacterized,2.47E-11,1,0,0,0,1,0,0,1,1,0,1
1103,Uncharacterized,5.65E-15,1,0,0,0,1,0,0,1,1,1,0
1104,Uncharacterized,1.78E-16,1,0,0,0,1,0,0,1,1,1,1
1105,Uncharacterized,5.84E-08,1,0,0,0,1,0,1,0,0,0,0
1106,Uncharacterized,6.16E-11,1,0,0,0,1,0,1,0,0,0,1
1107,Uncharacterized,2.71E-12,1,0,0,0,1,0,1,0,0,1,0
1108,Uncharacterized,3.75E-12,1,0,0,0,1,0,1,0,0,1,1
1109,Uncharacterized,5.40E-07,1,0,0,0,1,0,1,0,1,0,0
1110,Uncharacterized,9.63E-10,1,0,0,0,1,0,1,0,1,0,1
1111,Uncharacterized,1.80E-14,1,0,0,0,1,0,1,0,1,1,0
1112,Uncharacterized,2.08E-12,1,0,0,0,1,0,1,0,1,1,1
1113,Uncharacterized,5.81E-11,1,0,0,0,1,0,1,1,0,0,0
1114,Uncharacterized,6.12E-14,1,0,0,0,1,0,1,1,0,0,1
1115,Uncharacterized,2.72E-15,1,0,0,0,1,0,1,1,0,1,0
1116,Uncharacterized,4.84E-14,1,0,0,0,1,0,1,1,0,1,1
1117,Uncharacterized,2.47E-11,1,0,0,0,1,0,1,1,1,0,0
1118,Uncharacterized,3.78E-14,1,0,0,0,1,0,1,1,1,0,1
1119,Uncharacterized,6.12E-18,1,0,0,0,1,0,1,1,1,1,0
1120,Uncharacterized,1.31E-16,1,0,0,0,1,0,1,1,1,1,1
1121,Uncharacterized,5.85E-08,1,0,0,0,1,1,0,0,0,0,0
1122,Uncharacterized,1.16E-10,1,0,0,0,1,1,0,0,0,0,1
1123,Uncharacterized,2.71E-12,1,0,0,0,1,1,0,0,0,1,0
1124,Uncharacterized,1.06E-14,1,0,0,0,1,1,0,0,0,1,1
1125,Uncharacterized,4.26E-06,1,0,0,0,1,1,0,0,1,0,0
1126,Uncharacterized,4.37E-09,1,0,0,0,1,1,0,0,1,0,1
1127,Uncharacterized,9.04E-12,1,0,0,0,1,1,0,0,1,1,0
1128,Uncharacterized,1.06E-13,1,0,0,0,1,1,0,0,1,1,1
1129,Uncharacterized,5.81E-11,1,0,0,0,1,1,0,1,0,0,0
1130,Uncharacterized,2.03E-13,1,0,0,0,1,1,0,1,0,0,1
1131,Uncharacterized,2.72E-15,1,0,0,0,1,1,0,1,0,1,0
1132,Uncharacterized,4.34E-15,1,0,0,0,1,1,0,1,0,1,1
1133,Uncharacterized,3.87E-11,1,0,0,0,1,1,0,1,1,0,0
1134,Uncharacterized,1.81E-13,1,0,0,0,1,1,0,1,1,0,1
1135,Uncharacterized,4.09E-16,1,0,0,0,1,1,0,1,1,1,0
1136,Uncharacterized,1.19E-17,1,0,0,0,1,1,0,1,1,1,1
1137,Uncharacterized,5.86E-08,1,0,0,0,1,1,1,0,0,0,0
1138,Uncharacterized,6.79E-12,1,0,0,0,1,1,1,0,0,0,1
1139,Uncharacterized,1.68E-10,1,0,0,0,1,1,1,0,0,1,0
1140,Uncharacterized,1.14E-10,1,0,0,0,1,1,1,0,0,1,1
1141,Uncharacterized,2.73E-06,1,0,0,0,1,1,1,0,1,0,0
1142,Uncharacterized,4.37E-09,1,0,0,0,1,1,1,0,1,0,1
1143,Uncharacterized,1.34E-10,1,0,0,0,1,1,1,0,1,1,0
1144,Uncharacterized,2.07E-09,1,0,0,0,1,1,1,0,1,1,1
1145,Uncharacterized,5.81E-11,1,0,0,0,1,1,1,1,0,0,0
1146,Uncharacterized,3.52E-15,1,0,0,0,1,1,1,1,0,0,1
1147,Uncharacterized,1.72E-13,1,0,0,0,1,1,1,1,0,1,0
1148,Uncharacterized,1.34E-11,1,0,0,0,1,1,1,1,0,1,1
1149,Uncharacterized,2.52E-11,1,0,0,0,1,1,1,1,1,0,0
1150,Uncharacterized,6.61E-15,1,0,0,0,1,1,1,1,1,0,1
1151,Uncharacterized,2.06E-15,1,0,0,0,1,1,1,1,1,1,0
1152,Uncharacterized,1.05E-13,1,0,0,0,1,1,1,1,1,1,1
1153,Uncharacterized,1.97E-07,1,0,0,1,0,0,0,0,0,0,0
1154,Uncharacterized,3.41E-10,1,0,0,1,0,0,0,0,0,0,1
1155,Uncharacterized,1.97E-10,1,0,0,1,0,0,0,0,0,1,0
1156,Uncharacterized,5.72E-12,1,0,0,1,0,0,0,0,0,1,1
1157,Uncharacterized,7.79E-08,1,0,0,1,0,0,0,0,1,0,0
1158,Uncharacterized,7.86E-11,1,0,0,1,0,0,0,0,1,0,1
1159,Uncharacterized,3.67E-12,1,0,0,1,0,0,0,0,1,1,0
1160,Uncharacterized,3.82E-15,1,0,0,1,0,0,0,0,1,1,1
1161,Uncharacterized,1.98E-10,1,0,0,1,0,0,0,1,0,0,0
1162,Uncharacterized,5.83E-11,1,0,0,1,0,0,0,1,0,0,1
1163,Uncharacterized,2.07E-13,1,0,0,1,0,0,0,1,0,1,0
1164,Uncharacterized,2.00E-10,1,0,0,1,0,0,0,1,0,1,1
1165,Uncharacterized,3.71E-12,1,0,0,1,0,0,0,1,1,0,0
1166,Uncharacterized,6.64E-15,1,0,0,1,0,0,0,1,1,0,1
1167,Uncharacterized,3.31E-16,1,0,0,1,0,0,0,1,1,1,0
1168,Uncharacterized,3.88E-15,1,0,0,1,0,0,0,1,1,1,1
1169,Uncharacterized,2.03E-10,1,0,0,1,0,0,1,0,0,0,0
1170,Uncharacterized,1.15E-07,1,0,0,1,0,0,1,0,0,0,1
1171,Uncharacterized,5.64E-12,1,0,0,1,0,0,1,0,0,1,0
1172,Uncharacterized,1.15E-07,1,0,0,1,0,0,1,0,0,1,1
1173,Uncharacterized,7.80E-11,1,0,0,1,0,0,1,0,1,0,0
1174,Uncharacterized,5.74E-10,1,0,0,1,0,0,1,0,1,0,1
1175,Uncharacterized,6.15E-15,1,0,0,1,0,0,1,0,1,1,0
1176,Uncharacterized,2.32E-12,1,0,0,1,0,0,1,0,1,1,1
1177,Uncharacterized,1.99E-13,1,0,0,1,0,0,1,1,0,0,0
1178,Uncharacterized,1.02E-11,1,0,0,1,0,0,1,1,0,0,1
1179,Uncharacterized,5.64E-11,1,0,0,1,0,0,1,1,0,1,0
1180,Uncharacterized,1.24E-06,1,0,0,1,0,0,1,1,0,1,1
1181,Uncharacterized,3.72E-15,1,0,0,1,0,0,1,1,1,0,0
1182,Uncharacterized,1.32E-13,1,0,0,1,0,0,1,1,1,0,1
1183,Uncharacterized,9.96E-19,1,0,0,1,0,0,1,1,1,1,0
1184,Uncharacterized,6.63E-14,1,0,0,1,0,0,1,1,1,1,1
1185,Uncharacterized,3.12E-10,1,0,0,1,0,1,0,0,0,0,0
1186,Uncharacterized,5.44E-13,1,0,0,1,0,1,0,0,0,0,1
1187,Uncharacterized,2.12E-13,1,0,0,1,0,1,0,0,0,1,0
1188,Uncharacterized,8.14E-14,1,0,0,1,0,1,0,0,0,1,1
1189,Uncharacterized,7.93E-11,1,0,0,1,0,1,0,0,1,0,0
1190,Uncharacterized,1.91E-13,1,0,0,1,0,1,0,0,1,0,1
1191,Uncharacterized,3.76E-15,1,0,0,1,0,1,0,0,1,1,0
1192,Uncharacterized,9.85E-14,1,0,0,1,0,1,0,0,1,1,1
1193,Uncharacterized,2.03E-13,1,0,0,1,0,1,0,1,0,0,0
1194,Uncharacterized,5.99E-14,1,0,0,1,0,1,0,1,0,0,1
1195,Uncharacterized,3.55E-16,1,0,0,1,0,1,0,1,0,1,0
1196,Uncharacterized,3.18E-12,1,0,0,1,0,1,0,1,0,1,1
1197,Uncharacterized,3.69E-15,1,0,0,1,0,1,0,1,1,0,0
1198,Uncharacterized,7.76E-18,1,0,0,1,0,1,0,1,1,0,1
1199,Uncharacterized,2.80E-19,1,0,0,1,0,1,0,1,1,1,0
1200,Uncharacterized,1.75E-16,1,0,0,1,0,1,0,1,1,1,1
1201,Uncharacterized,6.50E-12,1,0,0,1,0,1,1,0,0,0,0
1202,Uncharacterized,5.76E-12,1,0,0,1,0,1,1,0,0,0,1
1203,Uncharacterized,2.26E-10,1,0,0,1,0,1,1,0,0,1,0
1204,Uncharacterized,1.78E-09,1,0,0,1,0,1,1,0,0,1,1
1205,Uncharacterized,8.07E-11,1,0,0,1,0,1,1,0,1,0,0
1206,Uncharacterized,2.16E-09,1,0,0,1,0,1,1,0,1,0,1
1207,Uncharacterized,2.56E-12,1,0,0,1,0,1,1,0,1,1,0
1208,Uncharacterized,2.17E-09,1,0,0,1,0,1,1,0,1,1,1
1209,Uncharacterized,7.50E-16,1,0,0,1,0,1,1,1,0,0,0
1210,Uncharacterized,2.98E-12,1,0,0,1,0,1,1,1,0,0,1
1211,Uncharacterized,3.32E-12,1,0,0,1,0,1,1,1,0,1,0
1212,Uncharacterized,6.68E-08,1,0,0,1,0,1,1,1,0,1,1
1213,Uncharacterized,3.57E-15,1,0,0,1,0,1,1,1,1,0,0
1214,Uncharacterized,4.20E-16,1,0,0,1,0,1,1,1,1,0,1
1215,Uncharacterized,5.82E-16,1,0,0,1,0,1,1,1,1,1,0
1216,Uncharacterized,3.77E-12,1,0,0,1,0,1,1,1,1,1,1
1217,Uncharacterized,5.84E-08,1,0,0,1,1,0,0,0,0,0,0
1218,Uncharacterized,5.85E-11,1,0,0,1,1,0,0,0,0,0,1
1219,Uncharacterized,2.71E-12,1,0,0,1,1,0,0,0,0,1,0
1220,Uncharacterized,2.72E-15,1,0,0,1,1,0,0,0,0,1,1
1221,Uncharacterized,5.41E-07,1,0,0,1,1,0,0,0,1,0,0
1222,Uncharacterized,5.41E-10,1,0,0,1,1,0,0,0,1,0,1
1223,Uncharacterized,1.01E-14,1,0,0,1,1,0,0,0,1,1,0
1224,Uncharacterized,1.02E-17,1,0,0,1,1,0,0,0,1,1,1
1225,Uncharacterized,5.82E-11,1,0,0,1,1,0,0,1,0,0,0
1226,Uncharacterized,6.09E-14,1,0,0,1,1,0,0,1,0,0,1
1227,Uncharacterized,2.72E-15,1,0,0,1,1,0,0,1,0,1,0
1228,Uncharacterized,3.74E-15,1,0,0,1,1,0,0,1,0,1,1
1229,Uncharacterized,2.47E-11,1,0,0,1,1,0,0,1,1,0,0
1230,Uncharacterized,2.48E-14,1,0,0,1,1,0,0,1,1,0,1
1231,Uncharacterized,5.66E-18,1,0,0,1,1,0,0,1,1,1,0
1232,Uncharacterized,1.79E-19,1,0,0,1,1,0,0,1,1,1,1
1233,Uncharacterized,5.85E-11,1,0,0,1,1,0,1,0,0,0,0
1234,Uncharacterized,5.29E-12,1,0,0,1,1,0,1,0,0,0,1
1235,Uncharacterized,2.72E-15,1,0,0,1,1,0,1,0,0,1,0
1236,Uncharacterized,1.32E-14,1,0,0,1,1,0,1,0,0,1,1
1237,Uncharacterized,5.41E-10,1,0,0,1,1,0,1,0,1,0,0
1238,Uncharacterized,1.92E-12,1,0,0,1,1,0,1,0,1,0,1
1239,Uncharacterized,1.81E-17,1,0,0,1,1,0,1,0,1,1,0
1240,Uncharacterized,2.20E-15,1,0,0,1,1,0,1,0,1,1,1
1241,Uncharacterized,5.82E-14,1,0,0,1,1,0,1,1,0,0,0
1242,Uncharacterized,4.39E-16,1,0,0,1,1,0,1,1,0,0,1
1243,Uncharacterized,2.92E-18,1,0,0,1,1,0,1,1,0,1,0
1244,Uncharacterized,3.95E-15,1,0,0,1,1,0,1,1,0,1,1
1245,Uncharacterized,2.48E-14,1,0,0,1,1,0,1,1,1,0,0
1246,Uncharacterized,3.42E-16,1,0,0,1,1,0,1,1,1,0,1
1247,Uncharacterized,6.16E-21,1,0,0,1,1,0,1,1,1,1,0
1248,Uncharacterized,4.53E-19,1,0,0,1,1,0,1,1,1,1,1
1249,Uncharacterized,5.87E-11,1,0,0,1,1,1,0,0,0,0,0
1250,Uncharacterized,1.17E-13,1,0,0,1,1,1,0,0,0,0,1
1251,Uncharacterized,2.73E-15,1,0,0,1,1,1,0,0,0,1,0
1252,Uncharacterized,1.11E-17,1,0,0,1,1,1,0,0,0,1,1
1253,Uncharacterized,4.27E-09,1,0,0,1,1,1,0,0,1,0,0
1254,Uncharacterized,4.38E-12,1,0,0,1,1,1,0,0,1,0,1
1255,Uncharacterized,9.07E-15,1,0,0,1,1,1,0,0,1,1,0
1256,Uncharacterized,1.10E-16,1,0,0,1,1,1,0,0,1,1,1
1257,Uncharacterized,5.82E-14,1,0,0,1,1,1,0,1,0,0,0
1258,Uncharacterized,2.04E-16,1,0,0,1,1,1,0,1,0,0,1
1259,Uncharacterized,2.74E-18,1,0,0,1,1,1,0,1,0,1,0
1260,Uncharacterized,5.58E-18,1,0,0,1,1,1,0,1,0,1,1
1261,Uncharacterized,3.88E-14,1,0,0,1,1,1,0,1,1,0,0
1262,Uncharacterized,1.82E-16,1,0,0,1,1,1,0,1,1,0,1
1263,Uncharacterized,4.10E-19,1,0,0,1,1,1,0,1,1,1,0
1264,Uncharacterized,1.34E-20,1,0,0,1,1,1,0,1,1,1,1
1265,Uncharacterized,5.86E-11,1,0,0,1,1,1,1,0,0,0,0
1266,Uncharacterized,7.24E-15,1,0,0,1,1,1,1,0,0,0,1
1267,Uncharacterized,1.74E-13,1,0,0,1,1,1,1,0,0,1,0
1268,Uncharacterized,1.23E-13,1,0,0,1,1,1,1,0,0,1,1
1269,Uncharacterized,2.73E-09,1,0,0,1,1,1,1,0,1,0,0
1270,Uncharacterized,4.57E-12,1,0,0,1,1,1,1,0,1,0,1
1271,Uncharacterized,1.34E-13,1,0,0,1,1,1,1,0,1,1,0
1272,Uncharacterized,2.17E-12,1,0,0,1,1,1,1,0,1,1,1
1273,Uncharacterized,5.83E-14,1,0,0,1,1,1,1,1,0,0,0
1274,Uncharacterized,4.80E-18,1,0,0,1,1,1,1,1,0,0,1
1275,Uncharacterized,1.79E-16,1,0,0,1,1,1,1,1,0,1,0
1276,Uncharacterized,4.05E-14,1,0,0,1,1,1,1,1,0,1,1
1277,Uncharacterized,2.53E-14,1,0,0,1,1,1,1,1,1,0,0
1278,Uncharacterized,6.96E-18,1,0,0,1,1,1,1,1,1,0,1
1279,Uncharacterized,2.07E-18,1,0,0,1,1,1,1,1,1,1,0
1280,Uncharacterized,1.37E-16,1,0,0,1,1,1,1,1,1,1,1
1281,Uncharacterized,1.98E-07,1,0,1,0,0,0,0,0,0,0,0
1282,Uncharacterized,2.26E-10,1,0,1,0,0,0,0,0,0,0,1
1283,Uncharacterized,1.97E-10,1,0,1,0,0,0,0,0,0,1,0
1284,Uncharacterized,3.99E-13,1,0,1,0,0,0,0,0,0,1,1
1285,Uncharacterized,7.78E-08,1,0,1,0,0,0,0,0,1,0,0
1286,Uncharacterized,7.79E-11,1,0,1,0,0,0,0,0,1,0,1
1287,Uncharacterized,3.67E-12,1,0,1,0,0,0,0,0,1,1,0
1288,Uncharacterized,3.69E-15,1,0,1,0,0,0,0,0,1,1,1
1289,Uncharacterized,1.98E-10,1,0,1,0,0,0,0,1,0,0,0
1290,Uncharacterized,5.83E-11,1,0,1,0,0,0,0,1,0,0,1
1291,Uncharacterized,2.07E-13,1,0,1,0,0,0,0,1,0,1,0
1292,Uncharacterized,1.99E-10,1,0,1,0,0,0,0,1,0,1,1
1293,Uncharacterized,3.71E-12,1,0,1,0,0,0,0,1,1,0,0
1294,Uncharacterized,6.50E-15,1,0,1,0,0,0,0,1,1,0,1
1295,Uncharacterized,3.30E-16,1,0,1,0,0,0,0,1,1,1,0
1296,Uncharacterized,3.81E-15,1,0,1,0,0,0,0,1,1,1,1
1297,Uncharacterized,1.98E-10,1,0,1,0,0,0,1,0,0,0,0
1298,Uncharacterized,5.74E-13,1,0,1,0,0,0,1,0,0,0,1
1299,Uncharacterized,2.08E-13,1,0,1,0,0,0,1,0,0,1,0
1300,Uncharacterized,3.78E-12,1,0,1,0,0,0,1,0,0,1,1
1301,Uncharacterized,7.79E-11,1,0,1,0,0,0,1,0,1,0,0
1302,Uncharacterized,5.30E-12,1,0,1,0,0,0,1,0,1,0,1
1303,Uncharacterized,3.97E-15,1,0,1,0,0,0,1,0,1,1,0
1304,Uncharacterized,9.88E-14,1,0,1,0,0,0,1,0,1,1,1
1305,Uncharacterized,1.98E-13,1,0,1,0,0,0,1,1,0,0,0
1306,Uncharacterized,5.87E-14,1,0,1,0,0,0,1,1,0,0,1
1307,Uncharacterized,7.96E-16,1,0,1,0,0,0,1,1,0,1,0
1308,Uncharacterized,1.29E-11,1,0,1,0,0,0,1,1,0,1,1
1309,Uncharacterized,3.71E-15,1,0,1,0,0,0,1,1,1,0,0
1310,Uncharacterized,2.39E-16,1,0,1,0,0,0,1,1,1,0,1
1311,Uncharacterized,5.35E-19,1,0,1,0,0,0,1,1,1,1,0
1312,Uncharacterized,4.56E-17,1,0,1,0,0,0,1,1,1,1,1
1313,Uncharacterized,3.13E-10,1,0,1,0,0,1,0,0,0,0,0
1314,Uncharacterized,5.39E-13,1,0,1,0,0,1,0,0,0,0,1
1315,Uncharacterized,2.12E-13,1,0,1,0,0,1,0,0,0,1,0
1316,Uncharacterized,4.98E-15,1,0,1,0,0,1,0,0,0,1,1
1317,Uncharacterized,7.94E-11,1,0,1,0,0,1,0,0,1,0,0
1318,Uncharacterized,9.66E-14,1,0,1,0,0,1,0,0,1,0,1
1319,Uncharacterized,3.67E-15,1,0,1,0,0,1,0,0,1,1,0
1320,Uncharacterized,4.29E-15,1,0,1,0,0,1,0,0,1,1,1
1321,Uncharacterized,2.03E-13,1,0,1,0,0,1,0,1,0,0,0
1322,Uncharacterized,5.97E-14,1,0,1,0,0,1,0,1,0,0,1
1323,Uncharacterized,2.20E-16,1,0,1,0,0,1,0,1,0,1,0
1324,Uncharacterized,2.02E-13,1,0,1,0,0,1,0,1,0,1,1
1325,Uncharacterized,3.68E-15,1,0,1,0,0,1,0,1,1,0,0
1326,Uncharacterized,7.72E-18,1,0,1,0,0,1,0,1,1,0,1
1327,Uncharacterized,2.68E-19,1,0,1,0,0,1,0,1,1,1,0
1328,Uncharacterized,4.62E-18,1,0,1,0,0,1,0,1,1,1,1
1329,Uncharacterized,1.16E-10,1,0,1,0,0,1,1,0,0,0,0
1330,Uncharacterized,4.78E-14,1,0,1,0,0,1,1,0,0,0,1
1331,Uncharacterized,2.26E-10,1,0,1,0,0,1,1,0,0,1,0
1332,Uncharacterized,9.47E-11,1,0,1,0,0,1,1,0,0,1,1
1333,Uncharacterized,8.12E-11,1,0,1,0,0,1,1,0,1,0,0
1334,Uncharacterized,9.40E-11,1,0,1,0,0,1,1,0,1,0,1
1335,Uncharacterized,4.80E-13,1,0,1,0,0,1,1,0,1,1,0
1336,Uncharacterized,9.41E-11,1,0,1,0,0,1,1,0,1,1,1
1337,Uncharacterized,5.66E-15,1,0,1,0,0,1,1,1,0,0,0
1338,Uncharacterized,6.37E-16,1,0,1,0,0,1,1,1,0,0,1
1339,Uncharacterized,2.86E-13,1,0,1,0,0,1,1,1,0,1,0
1340,Uncharacterized,6.92E-11,1,0,1,0,0,1,1,1,0,1,1
1341,Uncharacterized,3.57E-15,1,0,1,0,0,1,1,1,1,0,0
1342,Uncharacterized,1.44E-16,1,0,1,0,0,1,1,1,1,0,1
1343,Uncharacterized,3.21E-16,1,0,1,0,0,1,1,1,1,1,0
1344,Uncharacterized,1.78E-14,1,0,1,0,0,1,1,1,1,1,1
1345,Uncharacterized,5.84E-08,1,0,1,0,1,0,0,0,0,0,0
1346,Uncharacterized,5.84E-11,1,0,1,0,1,0,0,0,0,0,1
1347,Uncharacterized,2.71E-12,1,0,1,0,1,0,0,0,0,1,0
1348,Uncharacterized,2.72E-15,1,0,1,0,1,0,0,0,0,1,1
1349,Uncharacterized,5.40E-07,1,0,1,0,1,0,0,0,1,0,0
1350,Uncharacterized,5.41E-10,1,0,1,0,1,0,0,0,1,0,1
1351,Uncharacterized,1.00E-14,1,0,1,0,1,0,0,0,1,1,0
1352,Uncharacterized,1.01E-17,1,0,1,0,1,0,0,0,1,1,1
1353,Uncharacterized,5.81E-11,1,0,1,0,1,0,0,1,0,0,0
1354,Uncharacterized,6.07E-14,1,0,1,0,1,0,0,1,0,0,1
1355,Uncharacterized,2.72E-15,1,0,1,0,1,0,0,1,0,1,0
1356,Uncharacterized,3.73E-15,1,0,1,0,1,0,0,1,0,1,1
1357,Uncharacterized,2.47E-11,1,0,1,0,1,0,0,1,1,0,0
1358,Uncharacterized,2.47E-14,1,0,1,0,1,0,0,1,1,0,1
1359,Uncharacterized,5.65E-18,1,0,1,0,1,0,0,1,1,1,0
1360,Uncharacterized,1.78E-19,1,0,1,0,1,0,0,1,1,1,1
1361,Uncharacterized,5.84E-11,1,0,1,0,1,0,1,0,0,0,0
1362,Uncharacterized,5.86E-14,1,0,1,0,1,0,1,0,0,0,1
1363,Uncharacterized,2.72E-15,1,0,1,0,1,0,1,0,0,1,0
1364,Uncharacterized,1.73E-16,1,0,1,0,1,0,1,0,0,1,1
1365,Uncharacterized,5.41E-10,1,0,1,0,1,0,1,0,1,0,0
1366,Uncharacterized,5.60E-13,1,0,1,0,1,0,1,0,1,0,1
1367,Uncharacterized,1.60E-17,1,0,1,0,1,0,1,0,1,1,0
1368,Uncharacterized,9.47E-17,1,0,1,0,1,0,1,0,1,1,1
1369,Uncharacterized,5.81E-14,1,0,1,0,1,0,1,1,0,0,0
1370,Uncharacterized,6.08E-17,1,0,1,0,1,0,1,1,0,0,1
1371,Uncharacterized,2.73E-18,1,0,1,0,1,0,1,1,0,1,0
1372,Uncharacterized,5.88E-18,1,0,1,0,1,0,1,1,0,1,1
1373,Uncharacterized,2.47E-14,1,0,1,0,1,0,1,1,1,0,0
1374,Uncharacterized,2.54E-17,1,0,1,0,1,0,1,1,1,0,1
1375,Uncharacterized,6.04E-21,1,0,1,0,1,0,1,1,1,1,0
1376,Uncharacterized,6.15E-21,1,0,1,0,1,0,1,1,1,1,1
1377,Uncharacterized,5.87E-11,1,0,1,0,1,1,0,0,0,0,0
1378,Uncharacterized,1.17E-13,1,0,1,0,1,1,0,0,0,0,1
1379,Uncharacterized,2.73E-15,1,0,1,0,1,1,0,0,0,1,0
1380,Uncharacterized,5.73E-18,1,0,1,0,1,1,0,0,0,1,1
1381,Uncharacterized,4.27E-09,1,0,1,0,1,1,0,0,1,0,0
1382,Uncharacterized,4.38E-12,1,0,1,0,1,1,0,0,1,0,1
1383,Uncharacterized,9.05E-15,1,0,1,0,1,1,0,0,1,1,0
1384,Uncharacterized,1.59E-17,1,0,1,0,1,1,0,0,1,1,1
1385,Uncharacterized,5.81E-14,1,0,1,0,1,1,0,1,0,0,0
1386,Uncharacterized,2.03E-16,1,0,1,0,1,1,0,1,0,0,1
1387,Uncharacterized,2.73E-18,1,0,1,0,1,1,0,1,0,1,0
1388,Uncharacterized,3.88E-18,1,0,1,0,1,1,0,1,0,1,1
1389,Uncharacterized,3.87E-14,1,0,1,0,1,1,0,1,1,0,0
1390,Uncharacterized,1.82E-16,1,0,1,0,1,1,0,1,1,0,1
1391,Uncharacterized,4.09E-19,1,0,1,0,1,1,0,1,1,1,0
1392,Uncharacterized,7.37E-21,1,0,1,0,1,1,0,1,1,1,1
1393,Uncharacterized,5.86E-11,1,0,1,0,1,1,1,0,0,0,0
1394,Uncharacterized,2.97E-15,1,0,1,0,1,1,1,0,0,0,1
1395,Uncharacterized,1.74E-13,1,0,1,0,1,1,1,0,0,1,0
1396,Uncharacterized,5.25E-15,1,0,1,0,1,1,1,0,0,1,1
1397,Uncharacterized,2.73E-09,1,0,1,0,1,1,1,0,1,0,0
1398,Uncharacterized,3.18E-13,1,0,1,0,1,1,1,0,1,0,1
1399,Uncharacterized,1.32E-13,1,0,1,0,1,1,1,0,1,1,0
1400,Uncharacterized,9.42E-14,1,0,1,0,1,1,1,0,1,1,1
1401,Uncharacterized,5.82E-14,1,0,1,0,1,1,1,1,0,0,0
1402,Uncharacterized,2.89E-18,1,0,1,0,1,1,1,1,0,0,1
1403,Uncharacterized,1.77E-16,1,0,1,0,1,1,1,1,0,1,0
1404,Uncharacterized,3.12E-15,1,0,1,0,1,1,1,1,0,1,1
1405,Uncharacterized,2.53E-14,1,0,1,0,1,1,1,1,1,0,0
1406,Uncharacterized,1.59E-18,1,0,1,0,1,1,1,1,1,0,1
1407,Uncharacterized,1.97E-18,1,0,1,0,1,1,1,1,1,1,0
1408,Uncharacterized,4.97E-18,1,0,1,0,1,1,1,1,1,1,1
1409,Uncharacterized,0.000115179,1,0,1,1,0,0,0,0,0,0,0
1410,Uncharacterized,1.15E-07,1,0,1,1,0,0,0,0,0,0,1
1411,Uncharacterized,1.15E-07,1,0,1,1,0,0,0,0,0,1,0
1412,Uncharacterized,2.30E-10,1,0,1,1,0,0,0,0,0,1,1
1413,Uncharacterized,9.08E-08,1,0,1,1,0,0,0,0,1,0,0
1414,Uncharacterized,9.10E-11,1,0,1,1,0,0,0,0,1,0,1
